gaddresslocal_unix.cpp	264	keep	unsigned long GNet::AddressLocal::scopeId( unsigned long default_ ) const
gaddresslocal_unix.cpp	269	remove	const sockaddr * GNet::AddressLocal::address() const
gaddresslocal_unix.cpp	274	keep	sockaddr * GNet::AddressLocal::address()
gaddresslocal_unix.cpp	279	keep	socklen_t GNet::AddressLocal::length() const noexcept
gaddresslocal_unix.cpp	284	keep	G::StringArray GNet::AddressLocal::wildcards() const
gaddresslocal_unix.cpp	289	remove	bool GNet::AddressLocal::format( const std::string & )
gaddresslocal_unix.cpp	294	keep	bool GNet::AddressLocal::isLocal( std::string & ) const
gaddresslocal_unix.cpp	299	keep	bool GNet::AddressLocal::isLoopback() const
gaddresslocal_unix.cpp	304	keep	bool GNet::AddressLocal::isLinkLocal() const
gaddresslocal_unix.cpp	309	keep	bool GNet::AddressLocal::isUniqueLocal() const
gaddresslocal_unix.cpp	314	keep	bool GNet::AddressLocal::isMulticast() const
gaddresslocal_unix.cpp	319	keep	bool GNet::AddressLocal::isAny() const
gaddresslocal_unix.cpp	324	keep	unsigned int GNet::AddressLocal::bits() const
gadminserver.cpp	36	keep	GSmtp::AdminServerPeer::AdminServerPeer( GNet::ExceptionSinkUnbound esu , GNet::ServerPeerInfo && peer_info , AdminServer & server , const std::string & remote_address , const G::StringMap & info_commands , const G::StringMap & config_commands , bool with_terminate ) : GNet::ServerPeer(esu.bind(this),std::move(peer_info),GNet::LineBufferConfig::autodetect()), m_es(esu.bind(this)) , m_server(server) , m_prompt("E-MailRelay> ") , m_blocked(false) , m_remote_address(remote_address) , m_notifying(false) , m_info_commands(info_commands) , m_config_commands(config_commands) , m_with_terminate(with_terminate)
gadminserver.cpp	56	keep	GSmtp::AdminServerPeer::~AdminServerPeer()
gadminserver.cpp	61	keep	void GSmtp::AdminServerPeer::clientDone( const std::string & s )
gadminserver.cpp	69	keep	void GSmtp::AdminServerPeer::onDelete( const std::string & reason )
gadminserver.cpp	75	keep	void GSmtp::AdminServerPeer::onSecure( const std::string & , const std::string & , const std::string & )
gadminserver.cpp	79	keep	bool GSmtp::AdminServerPeer::onReceive( const char * line_data , std::size_t line_size , std::size_t , std::size_t , char )
gadminserver.cpp	161	keep	std::string GSmtp::AdminServerPeer::eol() const
gadminserver.cpp	167	keep	bool GSmtp::AdminServerPeer::is( G::string_view line_in , G::string_view key )
gadminserver.cpp	173	keep	G::string_view GSmtp::AdminServerPeer::argument( G::string_view line_in )
gadminserver.cpp	180	keep	std::pair<bool,std::string> GSmtp::AdminServerPeer::find( G::string_view line , const G::StringMap & map )
gadminserver.cpp	190	keep	void GSmtp::AdminServerPeer::help()
gadminserver.cpp	208	keep	void GSmtp::AdminServerPeer::flush()
gadminserver.cpp	232	keep	void GSmtp::AdminServerPeer::forward()
gadminserver.cpp	245	keep	void GSmtp::AdminServerPeer::sendLine( std::string && line )
gadminserver.cpp	254	keep	void GSmtp::AdminServerPeer::notify( const std::string & s0 , const std::string & s1 , const std::string & s2 , const std::string &s3 )
gadminserver.cpp	266	keep	void GSmtp::AdminServerPeer::sendImp( const std::string & s )
gadminserver.cpp	279	keep	void GSmtp::AdminServerPeer::onSendComplete()
gadminserver.cpp	284	keep	void GSmtp::AdminServerPeer::status()
gadminserver.cpp	301	keep	std::shared_ptr<GStore::MessageStore::Iterator> GSmtp::AdminServerPeer::spooled()
gadminserver.cpp	306	keep	std::shared_ptr<GStore::MessageStore::Iterator> GSmtp::AdminServerPeer::failures()
gadminserver.cpp	311	keep	void GSmtp::AdminServerPeer::sendList( std::shared_ptr<GStore::MessageStore::Iterator> iter )
gadminserver.cpp	329	keep	void GSmtp::AdminServerPeer::unfailAll()
gadminserver.cpp	334	keep	bool GSmtp::AdminServerPeer::notifying() const
gadminserver.cpp	341	keep	GSmtp::AdminServer::AdminServer( GNet::ExceptionSink es , GStore::MessageStore & store , FilterFactoryBase & ff , G::Slot::Signal<const std::string&> & forward_request , const GAuth::SaslClientSecrets & client_secrets , const G::StringArray & interfaces , const Config & config ) : GNet::MultiServer(es,interfaces,config.port,"admin",config.net_server_peer_config,config.net_server_config) , m_forward_timer(*this,&AdminServer::onForwardTimeout,es) , m_store(store) , m_ff(ff) , m_forward_request(forward_request) , m_client_secrets(client_secrets) , m_config(config)
gadminserver.cpp	355	keep	GSmtp::AdminServer::~AdminServer()
gadminserver.cpp	360	keep	std::unique_ptr<GNet::ServerPeer> GSmtp::AdminServer::newPeer( GNet::ExceptionSinkUnbound esu , GNet::ServerPeerInfo && peer_info , GNet::MultiServer::ServerInfo )
gadminserver.cpp	385	keep	void GSmtp::AdminServer::forward()
gadminserver.cpp	391	keep	void GSmtp::AdminServer::onForwardTimeout()
gadminserver.cpp	403	keep	void GSmtp::AdminServer::report() const
gadminserver.cpp	408	keep	void GSmtp::AdminServer::notify( const std::string & s0 , const std::string & s1 , const std::string & s2 , const std::string & s3 )
gadminserver.cpp	426	keep	GStore::MessageStore & GSmtp::AdminServer::store()
gadminserver.cpp	431	keep	GSmtp::FilterFactoryBase & GSmtp::AdminServer::ff()
gadminserver.cpp	436	keep	const GAuth::SaslClientSecrets & GSmtp::AdminServer::clientSecrets() const
gadminserver.cpp	441	keep	GSmtp::Client::Config GSmtp::AdminServer::clientConfig() const
gadminserver.cpp	446	keep	bool GSmtp::AdminServer::notifying() const
garg.cpp	33	keep	G::Arg::Arg( int argc , char **argv )
garg.cpp	49	keep	G::Arg::Arg( const StringArray & args ) : m_array(args)
garg.cpp	57	remove	void G::Arg::parse( HINSTANCE , const std::string & command_line_tail )
garg.cpp	66	keep	void G::Arg::parse( const std::string & command_line )
garg.cpp	73	remove	void G::Arg::reparse( const std::string & command_line_tail )
garg.cpp	80	remove	std::string G::Arg::v0()
garg.cpp	85	keep	G::StringArray G::Arg::array( unsigned int shift ) const
garg.cpp	93	keep	bool G::Arg::contains( const std::string & option , std::size_t option_args , bool cs ) const
garg.cpp	98	remove	std::size_t G::Arg::count( const std::string & option )
garg.cpp	103	keep	std::size_t G::Arg::find( bool cs , const std::string & option , std::size_t option_args , std::size_t * index_p ) const
garg.cpp	120	keep	std::size_t G::Arg::match( const std::string & prefix ) const
garg.cpp	132	keep	bool G::Arg::strmatch( bool cs , const std::string & s1 , const std::string & s2 )
garg.cpp	137	keep	bool G::Arg::remove( const std::string & option , std::size_t option_args )
garg.cpp	146	keep	std::string G::Arg::removeValue( const std::string & option , const std::string & default_ )
garg.cpp	154	keep	std::string G::Arg::removeAt( std::size_t option_index , std::size_t option_args )
garg.cpp	169	keep	std::size_t G::Arg::index( const std::string & option , std::size_t option_args , std::size_t default_ ) const
garg.cpp	177	keep	std::size_t G::Arg::c() const
garg.cpp	182	keep	std::string G::Arg::v( std::size_t i ) const
garg.cpp	188	keep	std::string G::Arg::v( std::size_t i , const std::string & default_ ) const
garg.cpp	193	keep	std::string G::Arg::prefix() const
garg.cpp	200	keep	const char * G::Arg::prefix( char ** argv ) noexcept
garg.cpp	210	keep	void G::Arg::parseImp( const std::string & command_line )
garg.cpp	220	keep	std::string G::Arg::exe( bool do_throw )
gbase64.cpp	82	keep	std::string G::Base64::encode( string_view s , string_view eol )
gbase64.cpp	87	keep	std::string G::Base64::decode( string_view s , bool do_throw , bool strict )
gbase64.cpp	92	keep	bool G::Base64::valid( string_view s , bool strict )
gbase64.cpp	99	keep	std::string G::Base64Imp::encode( string_view input , string_view eol )
gbase64.cpp	107	keep	void G::Base64Imp::encode_imp( iterator_out result_p , string_view input , string_view eol , std::size_t blocks_per_line )
gbase64.cpp	128	keep	std::string G::Base64Imp::decode( string_view input , bool do_throw , bool strict )
gbase64.cpp	146	keep	void G::Base64Imp::decode_imp( iterator_out result_p , string_view s , bool & error )
gbase64.cpp	171	keep	bool G::Base64Imp::valid( string_view input , bool strict )
gbase64.cpp	183	keep	bool G::Base64Imp::strictlyValid( string_view s ) noexcept
gbase64.cpp	207	keep	void G::Base64Imp::accumulate_8( uint32_type & n , iterator_in & p , iterator_in end , int & i )
gbase64.cpp	219	keep	void G::Base64Imp::generate_6( uint32_type & n , int & i , iterator_out & result )
gbase64.cpp	227	keep	void G::Base64Imp::accumulate_6( g_uint32_t & n , iterator_in & p , iterator_in end , std::size_t & bits , bool & error )
gbase64.cpp	245	keep	void G::Base64Imp::generate_8( g_uint32_t & n , std::size_t & bits , iterator_out & result , bool & error )
gbase64.cpp	259	keep	std::size_t G::Base64Imp::index( char c , bool & error ) noexcept
gbatchfile.cpp	31	remove	G::BatchFile::BatchFile( const Path & path )
gbatchfile.cpp	41	remove	G::BatchFile::BatchFile( const Path & path , std::nothrow_t )
gbatchfile.cpp	52	remove	G::BatchFile::BatchFile( std::istream & stream , const std::string & name )
gbatchfile.cpp	58	remove	bool G::BatchFile::ignorable( const std::string & trimmed_line )
gbatchfile.cpp	66	remove	bool G::BatchFile::relevant( const std::string & trimmed_line )
gbatchfile.cpp	71	remove	std::string G::BatchFile::join( const std::string & file_name , unsigned int line_number )
gbatchfile.cpp	78	remove	std::string G::BatchFile::readFrom( std::istream & stream , const std::string & stream_name , bool strict )
gbatchfile.cpp	140	remove	std::string G::BatchFile::line() const
gbatchfile.cpp	145	remove	std::string G::BatchFile::name() const
gbatchfile.cpp	150	remove	const G::StringArray & G::BatchFile::args() const
gbatchfile.cpp	155	remove	std::size_t G::BatchFile::lineArgsPos() const
gbatchfile.cpp	184	remove	void G::BatchFile::dequote( std::string & s )
gbatchfile.cpp	190	remove	void G::BatchFile::write( const Path & path , const StringArray & args , const std::string & name_in )
gbatchfile.cpp	221	remove	G::StringArray G::BatchFile::split( const std::string & line )
gbatchfile.cpp	230	remove	std::string G::BatchFile::percents( const std::string & s )
gbatchfile.cpp	237	remove	std::string G::BatchFile::quote( const std::string & s )
gcleanup_unix.cpp	111	keep	void G::Cleanup::init()
gcleanup_unix.cpp	116	keep	void G::Cleanup::add( bool (*fn)(SignalSafe,const char*) , const char * arg )
gcleanup_unix.cpp	121	remove	void G::Cleanup::atexit( bool active )
gcleanup_unix.cpp	126	keep	void G::Cleanup::block() noexcept
gcleanup_unix.cpp	131	keep	void G::Cleanup::release() noexcept
gcleanup_unix.cpp	136	remove	const char * G::Cleanup::strdup( const char * p )
gcleanup_unix.cpp	141	keep	const char * G::Cleanup::strdup( const std::string & s )
gcleanup_unix.cpp	148	keep	void G::CleanupImp::init()
gcleanup_unix.cpp	158	keep	void G::CleanupImp::add( bool (*fn)(SignalSafe,const char*) , const char * arg )
gcleanup_unix.cpp	173	keep	G::CleanupImp::Link * G::CleanupImp::new_link_ignore_leak()
gcleanup_unix.cpp	178	keep	void G::CleanupImp::installHandler( int signum )
gcleanup_unix.cpp	186	keep	bool G::CleanupImp::ignored( int signum )
gcleanup_unix.cpp	194	remove	void G::CleanupImp::installDefault( int signum )
gcleanup_unix.cpp	199	remove	void G::CleanupImp::installDefault( const G::SignalSafe & , int signum )
gcleanup_unix.cpp	204	keep	void G::CleanupImp::installIgnore( int signum )
gcleanup_unix.cpp	209	keep	void G::CleanupImp::install( int signum , Handler fn , bool do_throw )
gcleanup_unix.cpp	218	keep	void G::CleanupImp::atexit( bool active )
gcleanup_unix.cpp	228	keep	void G::CleanupImp::atexitHandler()
gcleanup_unix.cpp	234	keep	void G::CleanupImp::callHandlers()
gcleanup_unix.cpp	243	keep	bool G::CleanupImp::callHandlersOnce( SignalSafe )
gcleanup_unix.cpp	275	keep	void G::CleanupImp::block() noexcept
gcleanup_unix.cpp	286	keep	void G::CleanupImp::release() noexcept
gcleanup_unix.cpp	300	keep	const char * G::CleanupImp::strdup_ignore_leaks( const char * p )
gclient.cpp	37	keep	GNet::Client::Client( ExceptionSink es , const Location & remote , const Config & config ) : m_es(es) , m_config(config) , m_line_buffer(config.line_buffer_config) , m_remote_location(remote) , m_state(State::Idle) , m_finished(false) , m_has_connected(false) , m_start_timer(*this,&GNet::Client::onStartTimeout,es) , m_connect_timer(*this,&GNet::Client::onConnectTimeout,es) , m_connected_timer(*this,&GNet::Client::onConnectedTimeout,es) , m_response_timer(*this,&GNet::Client::onResponseTimeout,es) , m_idle_timer(*this,&GNet::Client::onIdleTimeout,es)
gclient.cpp	57	keep	GNet::Client::~Client()
gclient.cpp	62	remove	void GNet::Client::disconnect()
gclient.cpp	80	keep	G::Slot::Signal<const std::string&,const std::string&,const std::string&> & GNet::Client::eventSignal() noexcept
gclient.cpp	85	remove	GNet::Location GNet::Client::remoteLocation() const
gclient.cpp	90	keep	GNet::StreamSocket & GNet::Client::socket()
gclient.cpp	97	keep	const GNet::StreamSocket & GNet::Client::socket() const
gclient.cpp	104	keep	void GNet::Client::clearInput()
gclient.cpp	110	keep	void GNet::Client::onStartTimeout()
gclient.cpp	116	keep	void GNet::Client::connect()
gclient.cpp	155	keep	void GNet::Client::onResolved( std::string error , Location location )
gclient.cpp	166	keep	void GNet::Client::startConnecting()
gclient.cpp	210	keep	void GNet::Client::finish()
gclient.cpp	224	keep	bool GNet::Client::finished() const
gclient.cpp	229	keep	bool GNet::Client::hasConnected() const
gclient.cpp	234	keep	void GNet::Client::doOnDelete( const std::string & reason , bool done )
gclient.cpp	239	keep	void GNet::Client::emit( const std::string & action )
gclient.cpp	244	keep	void GNet::Client::onConnectTimeout()
gclient.cpp	252	keep	void GNet::Client::onResponseTimeout()
gclient.cpp	260	keep	void GNet::Client::onIdleTimeout()
gclient.cpp	267	keep	void GNet::Client::onConnectedTimeout()
